,ItemID,WordID,Word,WordDef,SentenceID,Sentence,SentenceDef,UnitID
870,1793019,7496714,ますます,【副词】越来越，更加,1135244,インフレは[ますます]悪性になっています。,通货膨胀越来越严重。,89
871,1793020,7437565,オートバイ,【名词】摩托车,1096605,[オートバイ]で通学するのは校則違反だ。,骑摩托车上学是违反校规的。,89
872,1793021,7496715,インタビュー,【名词】采访,1135246,うるさそうに[インタビュー]を拒否しました。,很不耐烦地拒绝了采访。,89
873,1793022,7496716,プラン,【名词】计划,1135247,この[プラン]は見直す必要があります。,这个计划需要重新研究。,89
874,1793023,7496717,頭痛,【名词】头疼,1135248,ひどく[頭痛]がします。,头疼得厉害。,89
875,1793025,7496719,吐き気,【名词】恶心，想要呕吐,1135250,船に酔って[吐き気]を催します。,晕船觉得恶心。,90
876,1793026,7496720,家事,【名词】家务活,1135251,毎日[家事]に追われます。,每天忙于家务事。,90
877,1793027,7496721,面接,【名词】面试,1135252,もう最終の[面接]ですから、頑張ってください。,已经是最终面试了，加油啊。,90
878,1793028,7496722,出来事,【名词】事情，事件,1135253,われわれは新聞で世界の[出来事]を知ります。,我们凭报纸知道世界上发生的事件。,90
879,1793029,7496723,意見,【名词】意见,1135254,他人の[意見]に賛成します。,赞成他人的意见。,90
880,1793030,7496724,開設,【名・他动词・サ变/三类】开设,1137925,来月の初めまでには、[開設]の準備を済ませたいです。,我想到下月初完成所有的开张准备工作。,90
881,1793031,6675265,候補地,【名词】候选地,1135256,今日中に事務所の[候補地]を探すんですよね。,今天一整天都在找事务所的候选地呢。,90
882,1793032,7496726,周り,【名词】一带，周围,1136829,家の[周り]もずいぶん変わりました。,家周围也发生了很大的改变。,90
883,1793033,8994057,明るさ,【名词】明朗，快活，亮度,2067817,本を読むために、適度な[明るさ]が必要です。,看书有合适的亮度是很重要的。,90
884,1793034,7496728,におい,【名词】味道，气味,1136830,いい[におい]です。,好闻的味道。,91
885,1793035,7430866,せっけん,【名词】肥皂,1135260,この[せっけん]は泡立ちがよいです。,这种肥皂泡沫多。,91
886,1793036,7431823,香水,【名词】香水,1135261,[香水]のにおいがぷんぷんします。,香水味道冲鼻。,91
887,1793037,7496729,ラン,【名词】兰花,1135262,私が大好きな花は[ラン]です。,我最喜欢的花是兰花。,91
888,1793038,7496730,末,【名词】末尾，末了,10183292,今月の[末]までに届くように出してください。,请在这个月月底之前寄到。,91
889,1793039,7496731,初め,【名词】最初,1137926,来月の[初め]までには、開設の準備を済ませたいです。,我想到下月初完成所有的开张准备工作。,91
890,1793040,7496732,半月,【名词】半月，半个月,1135265,この梨の品種は普通のより[半月]ほど早熟です。,这种梨比一般梨大约早熟半个月。,91
891,1793041,8860154,モデル,【名词】模范。样板。典型。榜样。,1977076,実物を[モデル]としてデザインする。,以实物为样板进行设计。,91
892,1793042,7496734,警察官,【名词】警察,1135267,すりは[警察官]に捕まれました。,小偷被警察抓到了。,91
893,1793043,7496735,お相撲さん,【名词】相扑选手,1135268,[お相撲さん]の力は強いでしょう。,相扑选手的力气很大吧。,92
894,1793044,7496736,歌舞伎役者,【名词】歌舞伎演员,10183228,一番最初の[歌舞伎役者]は女の人です。,最早的歌舞伎演员是女性。,92
895,1793045,7496737,水泳選手,【名词】游泳选手,1135270,彼は優れた[水泳選手]です。,他是个优秀的游泳选手。,92
896,1793046,7496738,済む,【自动词・五段/一类】结束，完了,1136834,「すみません」って[済み]ますか。,说句对不起就解决了吗？,92
897,1793047,7496739,積もる,【自他・五段/一类】堆积；积攒,1135272,机の上にたくさんちりが[積もり]ました。,桌子上积了好多尘土。,92
898,1793048,7496740,過ごす,【他动词・五段/一类】度过；生活,1135273,楽しい夏休みを[過ごし]ました。,度过愉快的暑假。,92
899,1793049,7496741,微笑む,【自动词・五段/一类】微笑,1135274,お客様を[微笑み]ながら迎えます。,微笑着迎接客人。,92
900,1793050,7496742,伸ばす,【他动词・五段/一类】延长,1136835,今日できることを明日に[伸ばさ]ないでください。,今天能完成的事情请不要拖延到明天。,92
901,1793051,7434494,済ませる,【他动词・一段/二类】弄完；偿清；还清,923579,早く仕事を[済ませて]家に帰りなさい。,快点干完活回家吧。,92
902,1793052,8869092,枯れる,【自动词・一段/二类】枯萎。枯死。干枯。,1987154,木が[枯れる]。,树枯萎。,93
903,1793053,7496745,発送,【名・他动词・サ变/三类】发送，寄送,1135278,これらの木材はいつ[発送]しますか。,这批木材计划什么时候起运？,93
904,1793054,7496746,緊張,【自动词・サ变/三类】紧张,1135279,初対面なのでいくらか[緊張]します。,因为是第一次见面，心里略微有些紧张。,93
905,1793055,7496747,さわやか,【形容动词/ナ形容词】清爽，爽快,1135280,[さわやか]な秋の季節になりました。,清爽的秋天到了。,93
906,1793056,7496748,まるで,【副词】好像，就像,1136837,[まるで]ヨーロッパの町並みを見ているようです。,真像是看欧洲的街道。,93
907,1793057,7496749,沖縄,【名词】冲绳,10054358,[沖縄]の海を見たいです。,想看冲绳的海。,93
908,1793058,7496750,いかにも,【副词】实在；的确,1136838,[いかにも]上海らしい所です。,的确是最能代表上海的地方。,93
909,1793059,7496751,下見,【名・他动词・サ变/三类】提前勘察,10176839,試験場の[下見],提前看一下试场,93
910,1793060,7496752,スタッフ,【名词】职员，同事,1135457,社長がおっしゃていた[スタッフ]のけんですが、,关于社长提到的员工的这事……,93
911,1793061,7484694,お子さん,【名词】您的孩子,1135286,[お子さん]はおいくつですか。,您孩子几岁了？,94
912,1793062,7496753,チェックイン,【自动词・サ变/三类】【英】check in；办理入住手续,1135287,まずホテルに[チェックイン]しますか。,先办理入住吗？,94
913,1793063,7496754,直行,【自动词・サ变/三类】直接去，直达,1135288,事務所へ[直行]しようか。,直接去事务所吗？,94
914,1793064,7496755,召し上がる,【他动词・五段/一类】【尊】吃，喝,1135289,何を[召し上がり]ますか。,您吃什么？,94
915,1793065,7496756,ご覧になる,【他动词・五段/一类】【尊】看，读,1135290,もうその資料を[ご覧になり]ましたか。,那资料您已经看了吗？,94
916,1793066,7496757,いらっしゃる,【自动词・五段/一类】【尊】去，来，在,1136839,先ほど戻って[いらっしゃい]ました。,刚才已经回来了。,94
917,1793067,7496758,おっしゃる,【自动词・五段/一类】【尊】说，讲,1135292,木村部長、何時に戻るって[おっしゃい]ましたか。,木村部长说他几点回来？,94
918,1793068,7496759,なさる,【他动词・五段/一类】【尊】做，干,1135293,まずホテルにチェックイン[なさい]ますか。,先办理入住吗？,94
919,1793069,8513913,くださる,【他动词・五段/一类】【尊】给,1135294,あれは日中商事の社長が[くださった]絵です。,那是日中商事的社长送的画。,94
920,1793070,7447462,先ほど,【副词】刚才，方才,1136840,[先ほど]戻っていらっしゃいました。,刚才已经回来了呀。,95
921,1793071,7496761,明日,【名词】明天,1135296,[明日]の朝の便で、東京に戻られる予定です。,预定坐明天早上的航班回东京。,95
922,1793072,7431918,この度,【名词】这次，这回,1135297,[この度]は、突然お手紙を差し上げ、失礼いたしました。,这次突然给您寄了信，失礼之处请多见谅。,95
923,1793073,7496762,私,【代词】我,1135298,[私]、李秀麗と申します。,我叫李秀丽。,95
924,1793074,7496763,私ども,【代词】我们,1135299,実は、[私ども]では、これから新商品の開発を進めていく予定なんです。,其实我们正计划开发新产品。,95
925,1793075,7496764,社,【名词】公司,1135300,3[社]が一つになります。,三社合一。,95
926,1793076,7499774,者,【名词】人，……的人,1137928,私は北海道から来た[者]です。,我是从北海道来的人。,95
927,1793077,7431788,弊社,【名词】敝公司,1135302,[弊社]は創業以来30年になります。,敝社创立以来已经三十年。,95
928,1793078,7496766,新車,【名词】新车,1135303,それは私の[新車]です。,那是我的新车。,95
929,1793079,7496767,指導,【名・他动词・サ变/三类】指教，指导,1890828,今回は経験者が[指導]に当たるため、仕事は順調に進んでいる。 ,这次因为有丰富经验的人担任指导，工作进行得相当顺利。,96
930,1793080,7496768,おいでになる,【他动词・五段/一类】【尊】去，来，在,1136841,この次[おいでになる]ときは、あらかじめお電話をください。,您下次再来的时候请先来个电话。,96
931,1793081,7496769,昨日,【名词】昨天,1135305,これは[昨日]の新聞です。,这是昨天的报纸。,96
932,1793082,7496770,明日,【名词】明天,1135306,[明日]の午後、お伺いします。,明天下午，我去拜访。,96
933,1793083,7496771,傷,【名词】瑕疵；创伤,1135307,茶わんに[傷]があります。,茶碗有瑕疵。,96
934,1793084,7496772,おつり,【名词】找的零钱,1136842,[おつり]を受け取りました。,收到找零。,96
935,1793085,7458744,応接室,【名词】会客室,1135309,[応接室]の内装は豪華です。,会客室的装修很豪华。,96
936,1793086,7496773,案内状,【名词】通知，请帖,1136843,[案内状]を出して客を招待します。,寄请帖请客。,96
937,1793087,7496774,入学案内,【名词】入学指南,1135311,[入学案内]を持って大学に出頭します。,带着入学指南到学校报到。,96
938,1798022,7176418,ただ今,【副词】这会儿，方才；马上，立刻,987167,[ただ今]お持ちします。,马上来拿。,97
939,1793088,7496775,貴重,【形容动词/ナ形容词】贵重,1135312,これは非常に[貴重]な歴史資料です。,这是一份非常贵重的历史资料。,97
940,1793089,7496776,少々,【副词】稍稍，一点儿,1135313,[少々]のことで争う必要はありません。,为一点事情没有必要争吵。,97
941,1793091,7496778,突然,【副词・形容动词/ナ形容词】突然,1136844,彼は[突然]やってきました。,他突然来了。,97
942,1793092,7496779,実は,【副词】其实，实际上,1135316,[実は]、私どもでは、これから新商品の開発を進めていく予定です。,其实我们正计划开发新产品。,97
943,1793093,7496780,進める,【他动词・一段/二类】推进，使前进,1136845,順を追って一歩一歩[進め]ます。,循序渐进。,97
944,1793094,7520447,期待,【名・他动词・サ变/三类】期待，期望，指望,1159466,みなさんの進歩を[期待]している。,期待着大家的进步。,97
945,1793095,7496782,世話,【名・他动词・サ变/三类】帮忙，帮助；照料，照顾,1135319,お[世話]になりました。,承蒙关照。,97
946,1793096,7496783,おる,【自动词・五段/一类】【谦】在,1135320,明日なら午後はずっと社に[おり]ますが…,明天的话，下午一直在公司。,97
947,1793097,7496784,いたす,【他动词・五段/一类】【谦】做，干,1135321,承知[いたし]ました。,知道了。,98
948,1793098,7496785,参る,【自动词・五段/一类】【谦】来，去,1135322,中国の北京から[参り]ました。,我从北京来。,98
949,1793099,7496786,いただく,【他动词・五段/一类】【谦】吃，喝；得到,10179293,遠慮なく[いただきます]。,那我就不客气开始吃了。,98
950,1793100,7496787,伺う,【他动词・五段/一类】【谦】去；来；问；拜访；请教,1135324,明日の午後、お[伺い]します。,明天下午，我去拜访。,98
951,1793101,7496788,差し上げる,【他动词・一段/二类】【谦】给,1135325,何らかの報酬を[さしあげ]ます。,多少要给你点报酬。,98
952,1793102,7496789,存じる,【自动词・一段/二类】【谦】知道,1135326,よく[存じて]おります。,我很清楚。,98
953,1793103,7496790,拝見,【名・他动词・サ变/三类】【谦】看,1135327,これをちょっと[拝見]させてください。,请让我看看这个。,98
954,1793104,7496791,承知,【名・他动词・サ变/三类】【谦】知道,1135328,[承知]いたしました。,知道了。,98
955,1793105,10182691,ござる,【自动词・五段/一类】「ある」「いる」｢来る｣「行く」的尊敬语；「ある」「いる」的礼貌语；（食物）腐烂；补助动词「ある」的尊敬语。,10130607,さようで[ございます]。,是那样的。,98
